timestamp,date,time,temp,device_code,serial_number,mode_code
1739305279,2025-02-11,20:21:19,31.1,RC-5+,EFI241107334,TLC30A08B
1739305289,2025-02-11,20:21:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739305299,2025-02-11,20:21:39,31.1,RC-5+,EFI241107334,TLC30A08B
1739305309,2025-02-11,20:21:49,31.1,RC-5+,EFI241107334,TLC30A08B
1739305319,2025-02-11,20:21:59,31.1,RC-5+,EFI241107334,TLC30A08B
1739305329,2025-02-11,20:22:09,31.1,RC-5+,EFI241107334,TLC30A08B
1739305339,2025-02-11,20:22:19,31.1,RC-5+,EFI241107334,TLC30A08B
1739305349,2025-02-11,20:22:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739305359,2025-02-11,20:22:39,31.1,RC-5+,EFI241107334,TLC30A08B
1739305369,2025-02-11,20:22:49,31.1,RC-5+,EFI241107334,TLC30A08B
1739305379,2025-02-11,20:22:59,31.1,RC-5+,EFI241107334,TLC30A08B
1739305389,2025-02-11,20:23:09,31.1,RC-5+,EFI241107334,TLC30A08B
1739305399,2025-02-11,20:23:19,31.1,RC-5+,EFI241107334,TLC30A08B
1739305409,2025-02-11,20:23:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739305419,2025-02-11,20:23:39,31.1,RC-5+,EFI241107334,TLC30A08B
1739305429,2025-02-11,20:23:49,31.1,RC-5+,EFI241107334,TLC30A08B
1739305439,2025-02-11,20:23:59,31.1,RC-5+,EFI241107334,TLC30A08B
1739305449,2025-02-11,20:24:09,31.1,RC-5+,EFI241107334,TLC30A08B
1739305459,2025-02-11,20:24:19,31.1,RC-5+,EFI241107334,TLC30A08B
1739305469,2025-02-11,20:24:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739305479,2025-02-11,20:24:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305489,2025-02-11,20:24:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305499,2025-02-11,20:24:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305509,2025-02-11,20:25:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305519,2025-02-11,20:25:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739305529,2025-02-11,20:25:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739305539,2025-02-11,20:25:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305549,2025-02-11,20:25:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305559,2025-02-11,20:25:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305569,2025-02-11,20:26:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305579,2025-02-11,20:26:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739305589,2025-02-11,20:26:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739305599,2025-02-11,20:26:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305609,2025-02-11,20:26:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305619,2025-02-11,20:26:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305629,2025-02-11,20:27:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305639,2025-02-11,20:27:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739305649,2025-02-11,20:27:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739305659,2025-02-11,20:27:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305669,2025-02-11,20:27:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305679,2025-02-11,20:27:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305689,2025-02-11,20:28:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305699,2025-02-11,20:28:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739305709,2025-02-11,20:28:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739305719,2025-02-11,20:28:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305729,2025-02-11,20:28:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305739,2025-02-11,20:28:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305749,2025-02-11,20:29:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305759,2025-02-11,20:29:19,30.9,RC-5+,EFI241107334,TLC30A08B
1739305769,2025-02-11,20:29:29,30.9,RC-5+,EFI241107334,TLC30A08B
1739305779,2025-02-11,20:29:39,30.9,RC-5+,EFI241107334,TLC30A08B
1739305789,2025-02-11,20:29:49,30.9,RC-5+,EFI241107334,TLC30A08B
1739305799,2025-02-11,20:29:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305809,2025-02-11,20:30:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305819,2025-02-11,20:30:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739305829,2025-02-11,20:30:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739305839,2025-02-11,20:30:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739305849,2025-02-11,20:30:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739305859,2025-02-11,20:30:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739305869,2025-02-11,20:31:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739305879,2025-02-11,20:31:19,30.9,RC-5+,EFI241107334,TLC30A08B
1739305889,2025-02-11,20:31:29,30.9,RC-5+,EFI241107334,TLC30A08B
1739305899,2025-02-11,20:31:39,30.9,RC-5+,EFI241107334,TLC30A08B
1739305909,2025-02-11,20:31:49,30.9,RC-5+,EFI241107334,TLC30A08B
1739305919,2025-02-11,20:31:59,30.9,RC-5+,EFI241107334,TLC30A08B
1739305929,2025-02-11,20:32:09,30.9,RC-5+,EFI241107334,TLC30A08B
1739305939,2025-02-11,20:32:19,30.9,RC-5+,EFI241107334,TLC30A08B
1739305949,2025-02-11,20:32:29,30.9,RC-5+,EFI241107334,TLC30A08B
1739305959,2025-02-11,20:32:39,30.9,RC-5+,EFI241107334,TLC30A08B
1739305969,2025-02-11,20:32:49,30.9,RC-5+,EFI241107334,TLC30A08B
1739305979,2025-02-11,20:32:59,30.9,RC-5+,EFI241107334,TLC30A08B
1739305989,2025-02-11,20:33:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739305999,2025-02-11,20:33:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739306009,2025-02-11,20:33:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739306019,2025-02-11,20:33:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739306029,2025-02-11,20:33:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739306039,2025-02-11,20:33:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739306049,2025-02-11,20:34:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739306059,2025-02-11,20:34:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739306069,2025-02-11,20:34:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739306079,2025-02-11,20:34:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739306089,2025-02-11,20:34:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739306099,2025-02-11,20:34:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739306109,2025-02-11,20:35:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739306119,2025-02-11,20:35:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739306129,2025-02-11,20:35:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739306139,2025-02-11,20:35:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739306149,2025-02-11,20:35:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739306159,2025-02-11,20:35:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739306169,2025-02-11,20:36:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739306179,2025-02-11,20:36:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739306189,2025-02-11,20:36:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739306199,2025-02-11,20:36:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739306209,2025-02-11,20:36:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739306219,2025-02-11,20:36:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739306229,2025-02-11,20:37:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739306239,2025-02-11,20:37:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739306249,2025-02-11,20:37:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739306259,2025-02-11,20:37:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739306269,2025-02-11,20:37:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739306279,2025-02-11,20:37:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739306289,2025-02-11,20:38:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739306299,2025-02-11,20:38:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739306309,2025-02-11,20:38:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739306319,2025-02-11,20:38:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739306329,2025-02-11,20:38:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739306339,2025-02-11,20:38:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739306349,2025-02-11,20:39:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739306359,2025-02-11,20:39:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739306369,2025-02-11,20:39:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739306379,2025-02-11,20:39:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739306389,2025-02-11,20:39:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739306399,2025-02-11,20:39:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739306409,2025-02-11,20:40:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739306419,2025-02-11,20:40:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739306429,2025-02-11,20:40:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739306439,2025-02-11,20:40:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739306449,2025-02-11,20:40:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739306459,2025-02-11,20:40:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739306469,2025-02-11,20:41:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739306479,2025-02-11,20:41:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739306489,2025-02-11,20:41:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306499,2025-02-11,20:41:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306509,2025-02-11,20:41:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306519,2025-02-11,20:41:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306529,2025-02-11,20:42:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306539,2025-02-11,20:42:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306549,2025-02-11,20:42:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306559,2025-02-11,20:42:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306569,2025-02-11,20:42:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306579,2025-02-11,20:42:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306589,2025-02-11,20:43:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306599,2025-02-11,20:43:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306609,2025-02-11,20:43:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306619,2025-02-11,20:43:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306629,2025-02-11,20:43:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306639,2025-02-11,20:43:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306649,2025-02-11,20:44:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306659,2025-02-11,20:44:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306669,2025-02-11,20:44:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306679,2025-02-11,20:44:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306689,2025-02-11,20:44:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306699,2025-02-11,20:44:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306709,2025-02-11,20:45:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306719,2025-02-11,20:45:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306729,2025-02-11,20:45:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306739,2025-02-11,20:45:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306749,2025-02-11,20:45:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306759,2025-02-11,20:45:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306769,2025-02-11,20:46:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306779,2025-02-11,20:46:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306789,2025-02-11,20:46:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306799,2025-02-11,20:46:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306809,2025-02-11,20:46:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306819,2025-02-11,20:46:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306829,2025-02-11,20:47:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306839,2025-02-11,20:47:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306849,2025-02-11,20:47:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306859,2025-02-11,20:47:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306869,2025-02-11,20:47:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306879,2025-02-11,20:47:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739306889,2025-02-11,20:48:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739306899,2025-02-11,20:48:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739306909,2025-02-11,20:48:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739306919,2025-02-11,20:48:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739306929,2025-02-11,20:48:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739306939,2025-02-11,20:48:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739306949,2025-02-11,20:49:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739306959,2025-02-11,20:49:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739306969,2025-02-11,20:49:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739306979,2025-02-11,20:49:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739306989,2025-02-11,20:49:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739306999,2025-02-11,20:49:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739307009,2025-02-11,20:50:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739307019,2025-02-11,20:50:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739307029,2025-02-11,20:50:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739307039,2025-02-11,20:50:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739307049,2025-02-11,20:50:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739307059,2025-02-11,20:50:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739307069,2025-02-11,20:51:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739307079,2025-02-11,20:51:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739307089,2025-02-11,20:51:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739307099,2025-02-11,20:51:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739307109,2025-02-11,20:51:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739307119,2025-02-11,20:51:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739307129,2025-02-11,20:52:09,30.9,RC-5+,EFI241107334,TLC30A08B
1739307139,2025-02-11,20:52:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739307149,2025-02-11,20:52:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739307159,2025-02-11,20:52:39,31.2,RC-5+,EFI241107334,TLC30A08B
1739307169,2025-02-11,20:52:49,31.3,RC-5+,EFI241107334,TLC30A08B
1739307179,2025-02-11,20:52:59,31.3,RC-5+,EFI241107334,TLC30A08B
1739307189,2025-02-11,20:53:09,31.3,RC-5+,EFI241107334,TLC30A08B
1739307199,2025-02-11,20:53:19,31.4,RC-5+,EFI241107334,TLC30A08B
1739307209,2025-02-11,20:53:29,31.4,RC-5+,EFI241107334,TLC30A08B
1739307219,2025-02-11,20:53:39,31.4,RC-5+,EFI241107334,TLC30A08B
1739307229,2025-02-11,20:53:49,31.4,RC-5+,EFI241107334,TLC30A08B
1739307239,2025-02-11,20:53:59,31.4,RC-5+,EFI241107334,TLC30A08B
1739307249,2025-02-11,20:54:09,31.4,RC-5+,EFI241107334,TLC30A08B
1739307259,2025-02-11,20:54:19,31.5,RC-5+,EFI241107334,TLC30A08B
1739307269,2025-02-11,20:54:29,31.5,RC-5+,EFI241107334,TLC30A08B
1739307279,2025-02-11,20:54:39,31.4,RC-5+,EFI241107334,TLC30A08B
1739307289,2025-02-11,20:54:49,31.4,RC-5+,EFI241107334,TLC30A08B
1739307299,2025-02-11,20:54:59,31.4,RC-5+,EFI241107334,TLC30A08B
1739307309,2025-02-11,20:55:09,31.4,RC-5+,EFI241107334,TLC30A08B
1739307319,2025-02-11,20:55:19,31.4,RC-5+,EFI241107334,TLC30A08B
1739307329,2025-02-11,20:55:29,31.4,RC-5+,EFI241107334,TLC30A08B
1739307339,2025-02-11,20:55:39,31.4,RC-5+,EFI241107334,TLC30A08B
1739307349,2025-02-11,20:55:49,31.4,RC-5+,EFI241107334,TLC30A08B
1739307359,2025-02-11,20:55:59,31.4,RC-5+,EFI241107334,TLC30A08B
1739307369,2025-02-11,20:56:09,31.4,RC-5+,EFI241107334,TLC30A08B
1739307379,2025-02-11,20:56:19,31.4,RC-5+,EFI241107334,TLC30A08B
1739307389,2025-02-11,20:56:29,31.3,RC-5+,EFI241107334,TLC30A08B
1739307399,2025-02-11,20:56:39,31.3,RC-5+,EFI241107334,TLC30A08B
1739307409,2025-02-11,20:56:49,31.3,RC-5+,EFI241107334,TLC30A08B
1739307419,2025-02-11,20:56:59,31.3,RC-5+,EFI241107334,TLC30A08B
1739307429,2025-02-11,20:57:09,31.3,RC-5+,EFI241107334,TLC30A08B
1739307439,2025-02-11,20:57:19,31.3,RC-5+,EFI241107334,TLC30A08B
1739307449,2025-02-11,20:57:29,31.3,RC-5+,EFI241107334,TLC30A08B
1739307459,2025-02-11,20:57:39,31.2,RC-5+,EFI241107334,TLC30A08B
1739307469,2025-02-11,20:57:49,31.2,RC-5+,EFI241107334,TLC30A08B
1739307479,2025-02-11,20:57:59,31.2,RC-5+,EFI241107334,TLC30A08B
1739307489,2025-02-11,20:58:09,31.2,RC-5+,EFI241107334,TLC30A08B
1739307499,2025-02-11,20:58:19,31.2,RC-5+,EFI241107334,TLC30A08B
1739307509,2025-02-11,20:58:29,31.2,RC-5+,EFI241107334,TLC30A08B
1739307519,2025-02-11,20:58:39,31.2,RC-5+,EFI241107334,TLC30A08B
1739307529,2025-02-11,20:58:49,31.1,RC-5+,EFI241107334,TLC30A08B
1739307539,2025-02-11,20:58:59,31.1,RC-5+,EFI241107334,TLC30A08B
1739307549,2025-02-11,20:59:09,31.1,RC-5+,EFI241107334,TLC30A08B
1739307559,2025-02-11,20:59:19,31.1,RC-5+,EFI241107334,TLC30A08B
1739307569,2025-02-11,20:59:29,31.1,RC-5+,EFI241107334,TLC30A08B
1739307579,2025-02-11,20:59:39,31.1,RC-5+,EFI241107334,TLC30A08B
1739307589,2025-02-11,20:59:49,31.1,RC-5+,EFI241107334,TLC30A08B
1739307599,2025-02-11,20:59:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739307609,2025-02-11,21:00:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739307619,2025-02-11,21:00:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739307629,2025-02-11,21:00:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739307639,2025-02-11,21:00:39,31.0,RC-5+,EFI241107334,TLC30A08B
1739307649,2025-02-11,21:00:49,31.0,RC-5+,EFI241107334,TLC30A08B
1739307659,2025-02-11,21:00:59,31.0,RC-5+,EFI241107334,TLC30A08B
1739307669,2025-02-11,21:01:09,31.0,RC-5+,EFI241107334,TLC30A08B
1739307679,2025-02-11,21:01:19,31.0,RC-5+,EFI241107334,TLC30A08B
1739307689,2025-02-11,21:01:29,31.0,RC-5+,EFI241107334,TLC30A08B
1739307699,2025-02-11,21:01:39,30.9,RC-5+,EFI241107334,TLC30A08B
1739307709,2025-02-11,21:01:49,30.9,RC-5+,EFI241107334,TLC30A08B
1739307719,2025-02-11,21:01:59,30.9,RC-5+,EFI241107334,TLC30A08B
1739307729,2025-02-11,21:02:09,30.9,RC-5+,EFI241107334,TLC30A08B
1739307739,2025-02-11,21:02:19,30.9,RC-5+,EFI241107334,TLC30A08B
1739307749,2025-02-11,21:02:29,30.9,RC-5+,EFI241107334,TLC30A08B
1739307759,2025-02-11,21:02:39,30.9,RC-5+,EFI241107334,TLC30A08B
1739307769,2025-02-11,21:02:49,30.9,RC-5+,EFI241107334,TLC30A08B
1739307779,2025-02-11,21:02:59,30.9,RC-5+,EFI241107334,TLC30A08B
1739307789,2025-02-11,21:03:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739307799,2025-02-11,21:03:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739307809,2025-02-11,21:03:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739307819,2025-02-11,21:03:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739307829,2025-02-11,21:03:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739307839,2025-02-11,21:03:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739307849,2025-02-11,21:04:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739307859,2025-02-11,21:04:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739307869,2025-02-11,21:04:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739307879,2025-02-11,21:04:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739307889,2025-02-11,21:04:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739307899,2025-02-11,21:04:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739307909,2025-02-11,21:05:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739307919,2025-02-11,21:05:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739307929,2025-02-11,21:05:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739307939,2025-02-11,21:05:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739307949,2025-02-11,21:05:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739307959,2025-02-11,21:05:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739307969,2025-02-11,21:06:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739307979,2025-02-11,21:06:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739307989,2025-02-11,21:06:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739307999,2025-02-11,21:06:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739308009,2025-02-11,21:06:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739308019,2025-02-11,21:06:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739308029,2025-02-11,21:07:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739308039,2025-02-11,21:07:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739308049,2025-02-11,21:07:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739308059,2025-02-11,21:07:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739308069,2025-02-11,21:07:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739308079,2025-02-11,21:07:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739308089,2025-02-11,21:08:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739308099,2025-02-11,21:08:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739308109,2025-02-11,21:08:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739308119,2025-02-11,21:08:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739308129,2025-02-11,21:08:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739308139,2025-02-11,21:08:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739308149,2025-02-11,21:09:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739308159,2025-02-11,21:09:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739308169,2025-02-11,21:09:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739308179,2025-02-11,21:09:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739308189,2025-02-11,21:09:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739308199,2025-02-11,21:09:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739308209,2025-02-11,21:10:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739308219,2025-02-11,21:10:19,30.8,RC-5+,EFI241107334,TLC30A08B
1739308229,2025-02-11,21:10:29,30.8,RC-5+,EFI241107334,TLC30A08B
1739308239,2025-02-11,21:10:39,30.8,RC-5+,EFI241107334,TLC30A08B
1739308249,2025-02-11,21:10:49,30.8,RC-5+,EFI241107334,TLC30A08B
1739308259,2025-02-11,21:10:59,30.8,RC-5+,EFI241107334,TLC30A08B
1739308269,2025-02-11,21:11:09,30.8,RC-5+,EFI241107334,TLC30A08B
1739308279,2025-02-11,21:11:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739308289,2025-02-11,21:11:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739308299,2025-02-11,21:11:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739308309,2025-02-11,21:11:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739308319,2025-02-11,21:11:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739308329,2025-02-11,21:12:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739308339,2025-02-11,21:12:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739308349,2025-02-11,21:12:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739308359,2025-02-11,21:12:39,30.7,RC-5+,EFI241107334,TLC30A08B
1739308369,2025-02-11,21:12:49,30.7,RC-5+,EFI241107334,TLC30A08B
1739308379,2025-02-11,21:12:59,30.7,RC-5+,EFI241107334,TLC30A08B
1739308389,2025-02-11,21:13:09,30.7,RC-5+,EFI241107334,TLC30A08B
1739308399,2025-02-11,21:13:19,30.7,RC-5+,EFI241107334,TLC30A08B
1739308409,2025-02-11,21:13:29,30.7,RC-5+,EFI241107334,TLC30A08B
1739308419,2025-02-11,21:13:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739308429,2025-02-11,21:13:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739308439,2025-02-11,21:13:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739308449,2025-02-11,21:14:09,30.6,RC-5+,EFI241107334,TLC30A08B
1739308459,2025-02-11,21:14:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739308469,2025-02-11,21:14:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739308479,2025-02-11,21:14:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739308489,2025-02-11,21:14:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739308499,2025-02-11,21:14:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739308509,2025-02-11,21:15:09,30.6,RC-5+,EFI241107334,TLC30A08B
